x,y,z
8.892527280626002506e-01,5.299753109838554188e-01,2.359599471092224121e-01
9.416316639583111048e-01,-1.860450895171530838e+00,2.359599471092224121e-01
1.664866392697020636e+00,8.029697815754568979e-02,2.367506474256515503e-01
9.242878034449597546e-01,5.278160874047680418e-01,2.367506474256515503e-01
1.666355575352522767e+00,7.318747838677751305e-02,2.346330285072326660e-01
9.647022191105374400e-01,5.301388627531642417e-01,2.346330285072326660e-01
9.785939390562087281e-01,-1.872820982961480807e+00,2.346330285072326660e-01
1.657034556828238969e+00,3.918073825781158426e-02,2.259628027677536011e-01
1.005464090779579545e+00,5.252938195188829873e-01,2.259628027677536011e-01
1.651146312161839269e+00,2.025349145792129657e-02,2.185568064451217651e-01
1.023813517464546186e+00,5.355393972396376157e-01,2.185568064451217651e-01
7.659779813659880476e-01,-1.853588024294167802e+00,2.185568064451217651e-01
1.654335373118470010e+00,3.784189253637368355e-02,2.197424024343490601e-01
1.020372743970847873e+00,5.361965702953312984e-01,2.197424024343490601e-01
1.659408522813500042e+00,4.960839379621492795e-02,2.207149267196655273e-01
1.028725459145048093e+00,5.358427747297058730e-01,2.207149267196655273e-01
1.662899582695157363e+00,4.887858782233144017e-02,2.182754278182983398e-01
1.039314758319160870e+00,5.262033900356224425e-01,2.182754278182983398e-01
1.662246794471147204e+00,5.331950206775029621e-03,2.118112742900848389e-01
1.081412036993688597e+00,5.295465861204452507e-01,2.118112742900848389e-01
1.664616494221892840e+00,-5.184007144921795596e-02,2.144602835178375244e-01
1.129744462563684104e+00,5.339285772080999415e-01,2.144602835178375244e-01
1.650603064712972134e+00,-1.219750598623609295e-01,2.134725898504257202e-01
1.171367225578790361e+00,5.264060090233342315e-01,2.134725898504257202e-01
1.649831251753501871e+00,-2.053242362344184224e-01,2.195486128330230713e-01
1.234244235865439743e+00,5.145600824066084433e-01,2.195486128330230713e-01
1.643702965419795436e+00,-2.689198080502658295e-01,2.204580605030059814e-01
1.299205707349222472e+00,5.183251596579165899e-01,2.204580605030059814e-01
1.638227404538160625e+00,-3.613398979404227607e-01,2.099560350179672241e-01
4.321576324327941476e-01,5.946500103816836358e-01,2.099560350179672241e-01
1.365352742645153050e+00,5.146694735258743325e-01,2.099560350179672241e-01
1.630197082237313966e+00,-4.419158439171771979e-01,2.069021165370941162e-01
5.496828735362937479e-01,5.985114936683015863e-01,2.069021165370941162e-01
1.434665793991567684e+00,5.112748585747004526e-01,2.069021165370941162e-01
1.644685235457482353e+00,-5.300317501174304224e-01,2.102784365415573120e-01
5.793211684489899538e-01,5.750584745824010025e-01,2.102784365415573120e-01
1.514545601064486657e+00,5.126785047281127161e-01,2.102784365415573120e-01
5.570407158196817310e-01,-4.104056705952066619e-01,2.102784365415573120e-01
1.651166174495626748e+00,-5.731838653981468079e-01,2.120115160942077637e-01
5.720590045074329666e-01,5.644240264873090496e-01,2.120115160942077637e-01
1.579258828459007891e+00,5.081344658928610425e-01,2.120115160942077637e-01
5.794988316362030822e-01,-4.402135444666614439e-01,2.120115160942077637e-01
1.657145523491612593e+00,-5.653391183567524347e-01,2.152756005525588989e-01
5.322454836622687591e-01,5.738715295885433720e-01,2.152756005525588989e-01
1.630078815892971544e+00,5.223839131819613124e-01,2.152756005525588989e-01
1.676279435273071661e+00,-5.148478454496547840e-01,2.162068486213684082e-01
4.649097835410088697e-01,5.517259058036475539e-01,2.162068486213684082e-01
1.625808925439349961e+00,5.355338602350570021e-01,2.162068486213684082e-01
1.663105525895779646e+00,-4.695002984734663043e-01,2.203786522150039673e-01
3.576997363307333755e-01,5.784461336355690708e-01,2.203786522150039673e-01
1.619499082973423709e+00,5.272757436421431354e-01,2.203786522150039673e-01
1.644282908825667633e+00,-4.984953243211707741e-01,2.169611155986785889e-01
1.667245410302477859e+00,4.993547263006284931e-01,2.169611155986785889e-01
1.635324068579732115e+00,-5.794416699515462232e-01,2.112020105123519897e-01
5.591641845957694423e-01,5.991574578708122045e-01,2.112020105123519897e-01
1.601956473290800931e+00,-6.765941601222466018e-01,2.129116505384445190e-01
1.605851535130969232e+00,-8.592478785397229535e-01,2.185001224279403687e-01
8.131690347632488658e-01,5.730312330899826057e-01,2.185001224279403687e-01
9.307081947778825803e-01,5.793079416635005252e-01,2.152325809001922607e-01
5.516977370985679530e-01,-3.207343201051991999e-01,2.152325809001922607e-01
1.660834288969168737e+00,-1.660811765200476353e+00,2.095797955989837646e-01
1.020370900620569010e+00,5.607081307682791893e-01,2.095797955989837646e-01
1.699545133094681582e+00,7.483637614243135450e-02,2.095797955989837646e-01
5.013464694817758582e-01,-2.706038683518178223e-01,2.095797955989837646e-01
1.619650535543361469e+00,-1.741665752660752853e+00,2.043229341506958008e-01
1.061620822613410731e+00,5.565570040552531017e-01,2.043229341506958008e-01
1.694598158639335050e+00,4.753766053526066460e-02,2.043229341506958008e-01
4.740620984129914062e-01,-2.488197684034361978e-01,2.043229341506958008e-01
1.522554639942196086e+00,-1.842724081792939117e+00,2.011609226465225220e-01
1.106242402439479466e+00,5.523636245145945312e-01,2.011609226465225220e-01
